id,factory_no,machine_no,serial_no,part_no,status,timestamp
2344,223813,29161,4775942CL4R0156661577860220,a42CL8R,beta_engine,1004831700
2345,73519,18633,367942CL6R0156661577860220,a42CL7R,beta_engine,1027224240
2346,36275,16135,3773542CL1R0156661577860220,a42CL5R,beta_engine,983338020
2347,119052,14357,5768442CL5R0156661577860220,a42CL2R,beta_engine,1006556940
2348,115190,25830,6255042CL3R0156661577860220,a42CL2R,beta_engine,1025805120
2349,61286,16360,4906742CL5R0156661577860220,a42CL7R,beta_engine,1030624800
2350,337392,23255,3844142CL7R0156661577860220,a42CL1R,beta_engine,1014251400
2351,34176,89780,3427042CL1R0156661577860220,a42CL7R,beta_engine,1031009160
2352,69403,6258,5739542CL9R0156661577860220,a42CL8R,beta_engine,1001629680
2353,132904,11282,2906242CL8R0156661577860220,a42CL5R,beta_engine,993394500
2354,126682,16222,5925242CL6R0156661577860220,a42CL2R,beta_engine,1022236680
2355,124793,2409,4916842CL8R0156661577860220,a42CL2R,beta_engine,1001868720
2356,293223,4846,2467742CL8R0156661577860220,a42CL9R,beta_engine,1011373920
2357,111958,17707,5290042CL3R0156661577860220,a42CL4R,beta_engine,992690820
2358,143817,6281,301542CL8R0156661577860220,a42CL8R,beta_engine,994466520
2359,232124,20211,4223742CL7R0156661577860220,a42CL3R,beta_engine,993716880
2360,189175,9437,5070742CL3R0156661577860220,a42CL9R,beta_engine,1041380400
2361,66139,20392,2579742CL8R0156661577860220,a42CL3R,beta_engine,980112660
2362,56167,19710,3974942CL2R0156661577860220,a42CL6R,beta_engine,1023677340
2363,99949,18184,339442CL4R0156661577860220,a42CL8R,beta_engine,998441520
2364,259908,9270,3945042CL8R0156661577860220,a42CL7R,beta_engine,1001982720
2365,57124,13631,5409342CL4R0156661577860220,a42CL9R,beta_engine,991384380
2366,240474,1163,983842CL4R0156661577860220,a42CL1R,beta_engine,1007837700
2367,53664,3942,113442CL6R0156661577860220,a42CL9R,beta_engine,1003797300
2368,95291,8903,1040042CL2R0156661577860220,a42CL6R,beta_engine,999929640
2369,125329,11209,2346542CL4R0156661577860220,a42CL1R,beta_engine,992837580
2370,74115,13885,3185442CL3R0156661577860220,a42CL4R,beta_engine,1015233780
2371,104229,7028,5318042CL1R0156661577860220,a42CL9R,beta_engine,1025056500
2372,183279,13219,4533442CL4R0156661577860220,a42CL5R,beta_engine,1029222840
2373,97057,13040,5671242CL3R0156661577860220,a42CL2R,beta_engine,1024549500
2374,147102,18148,5633942CL7R0156661577860220,a42CL5R,beta_engine,998039220
2375,296294,38072,5033942CL2R0156661577860220,a42CL2R,beta_engine,994860540
2376,151903,6430,5613142CL6R0156661577860220,a42CL3R,beta_engine,1004724000
2377,100542,9017,3325442CL6R0156661577860220,a42CL7R,beta_engine,1014223980
2378,190895,4075,5673642CL6R0156661577860220,a42CL5R,beta_engine,1003002120
2379,60361,33225,2721642CL9R0156661577860220,a42CL3R,beta_engine,1014613200
2380,183692,6622,1809242CL5R0156661577860220,a42CL4R,beta_engine,966937800
2381,122350,15135,3530242CL7R0156661577860220,a42CL8R,beta_engine,996704760
2382,230114,12175,1849242CL3R0156661577860220,a42CL9R,beta_engine,979060560
2383,70506,8315,6103542CL2R0156661577860220,a42CL8R,beta_engine,1001903460
2384,160562,7084,348242CL1R0156661577860220,a42CL3R,beta_engine,993807120
2385,235496,120,6115642CL2R0156661577860220,a42CL4R,beta_engine,992655960
2386,174604,41682,2337942CL9R0156661577860220,a42CL2R,beta_engine,992242200
2387,169838,16598,4620242CL2R0156661577860220,a42CL7R,beta_engine,1003412460
2388,115349,5382,523342CL1R0156661577860220,a42CL2R,beta_engine,1004798580
2389,159309,14489,4774842CL1R0156661577860220,a42CL5R,beta_engine,1027477440
2390,38160,3421,3517342CL9R0156661577860220,a42CL7R,beta_engine,1018995600
2391,123415,17133,4674942CL2R0156661577860220,a42CL7R,beta_engine,1039544760
2392,88124,7421,6537242CL9R0156661577860220,a42CL7R,beta_engine,996897240
2393,74898,18145,3905942CL5R0156661577860220,a42CL2R,beta_engine,1015232280
2394,129866,13090,5369542CL7R0156661577860220,a42CL4R,beta_engine,1011900660
2395,142069,11139,4670742CL7R0156661577860220,a42CL4R,beta_engine,1021064160
2396,102232,19266,269542CL6R0156661577860220,a42CL1R,beta_engine,1002089040
2397,144136,12028,648042CL6R0156661577860220,a42CL1R,beta_engine,1010076600
2398,58524,26448,5844342CL7R0156661577860220,a42CL7R,beta_engine,1010588640
2399,148364,6108,6414442CL3R0156661577860220,a42CL4R,beta_engine,1018145520
2400,489361,47181,3624042CL1R0156661577860220,a42CL9R,beta_engine,999577200
2401,116541,7749,126942CL3R0156661577860220,a42CL8R,beta_engine,1006529520
2402,46887,19752,3933342CL1R0156661577860220,a42CL1R,beta_engine,1030187460
2403,72754,12872,451842CL3R0156661577860220,a42CL2R,beta_engine,1003400880
2404,171024,15906,1666242CL7R0156661577860220,a42CL2R,beta_engine,1009019220
2405,22986,21795,1983742CL1R0156661577860220,a42CL5R,beta_engine,1030365060
2406,24088,31812,4135442CL6R0156661577860220,a42CL9R,beta_engine,1019115900
2407,186253,6763,2394242CL4R0156661577860220,a42CL9R,beta_engine,1024472940
2408,68083,17882,3568742CL6R0156661577860220,a42CL6R,beta_engine,1005182700
2409,254251,3728,3223342CL9R0156661577860220,a42CL4R,beta_engine,1008101580
2410,186252,9915,3673242CL8R0156661577860220,a42CL3R,beta_engine,989601840
2411,209720,7607,1116042CL6R0156661577860220,a42CL3R,beta_engine,990360480
2412,326502,7681,6089542CL1R0156661577860220,a42CL8R,beta_engine,1022123940
2413,130832,13699,5250542CL7R0156661577860220,a42CL2R,beta_engine,1008620700
2414,176756,28855,2152142CL6R0156661577860220,a42CL9R,beta_engine,991480800
2415,102388,11308,2324942CL4R0156661577860220,a42CL6R,beta_engine,999560160
2416,160508,18145,1272142CL4R0156661577860220,a42CL6R,beta_engine,1030650300
2417,111744,5190,1168942CL2R0156661577860220,a42CL1R,beta_engine,1012760760
2418,175382,9257,6394942CL6R0156661577860220,a42CL8R,beta_engine,1005172260
2419,100533,23840,3369642CL9R0156661577860220,a42CL6R,beta_engine,1039787220
2420,159539,14129,1330042CL5R0156661577860220,a42CL2R,beta_engine,1010800080
2421,280626,11141,2035742CL3R0156661577860220,a42CL8R,beta_engine,1020199680
2422,226615,45032,5576242CL6R0156661577860220,a42CL6R,beta_engine,1015685280
2423,107161,38815,1549842CL3R0156661577860220,a42CL9R,beta_engine,1002123600
2424,195199,13843,2776842CL6R0156661577860220,a42CL1R,beta_engine,1001395260
2425,176461,7773,5557942CL5R0156661577860220,a42CL2R,beta_engine,967043580
2426,170726,5897,507442CL2R0156661577860220,a42CL1R,beta_engine,1007157120
2427,329197,10749,4423742CL1R0156661577860220,a42CL6R,beta_engine,989886060
2428,146606,31979,4471942CL1R0156661577860220,a42CL2R,beta_engine,1005153240
2429,56808,5626,3783642CL7R0156661577860220,a42CL1R,beta_engine,1028786220
2430,25707,10466,3540342CL6R0156661577860220,a42CL7R,beta_engine,987975000
2431,164191,70027,6012042CL1R0156661577860220,a42CL9R,beta_engine,1020127500
2432,43977,15984,5635142CL8R0156661577860220,a42CL6R,beta_engine,1004654760
2433,62993,7629,1513742CL7R0156661577860220,a42CL3R,beta_engine,1032793080
2434,168333,6618,283742CL1R0156661577860220,a42CL6R,beta_engine,981713220
2435,56191,10096,2213942CL8R0156661577860220,a42CL6R,beta_engine,1006584120
2436,75557,12645,6428542CL1R0156661577860220,a42CL7R,beta_engine,1005934020
2437,48492,22209,1593442CL4R0156661577860220,a42CL1R,beta_engine,986382120
2438,287501,2400,872442CL7R0156661577860220,a42CL3R,beta_engine,1001051100
2439,233309,16310,2395142CL7R0156661577860220,a42CL4R,beta_engine,976145160
2440,66776,3448,3467942CL4R0156661577860220,a42CL7R,beta_engine,988866180
2441,106857,5619,1299142CL9R0156661577860220,a42CL3R,beta_engine,1006992360
2442,33333,16195,3471242CL6R0156661577860220,a42CL1R,beta_engine,1004022840
2443,127334,25520,6261442CL3R0156661577860220,a42CL3R,beta_engine,986473740
2444,271514,4155,4712542CL2R0156661577860220,a42CL9R,beta_engine,1013214900
2445,99372,23951,3609942CL8R0156661577860220,a42CL2R,beta_engine,1010266500
2446,205493,19903,6065642CL3R0156661577860220,a42CL7R,beta_engine,1043928120
2447,104801,25530,2859542CL9R0156661577860220,a42CL5R,beta_engine,982145880
2448,78570,8461,4966942CL3R0156661577860220,a42CL3R,beta_engine,994986060
2449,54493,2452,1761642CL4R0156661577860220,a42CL3R,beta_engine,1000107840
2450,215278,18994,3142742CL4R0156661577860220,a42CL5R,beta_engine,1001264040
2451,261868,10316,2552042CL4R0156661577860220,a42CL8R,beta_engine,995704740
2452,135098,32662,141442CL9R0156661577860220,a42CL2R,beta_engine,1024826580
2453,223013,65579,2538742CL4R0156661577860220,a42CL4R,beta_engine,1003332420
2454,77122,22167,2611642CL1R0156661577860220,a42CL2R,beta_engine,1014863640
2455,105961,24532,5872842CL2R0156661577860220,a42CL4R,beta_engine,1015416300
2456,248898,13177,5549542CL4R0156661577860220,a42CL4R,beta_engine,1023253380
2457,130536,11632,5081442CL2R0156661577860220,a42CL3R,beta_engine,1007029740
2458,520727,8360,875742CL7R0156661577860220,a42CL5R,beta_engine,1029598620
2459,242869,5469,1767242CL1R0156661577860220,a42CL2R,beta_engine,1005826080
2460,296111,10867,2955942CL1R0156661577860220,a42CL9R,beta_engine,1012476420
2461,101919,55448,5641742CL3R0156661577860220,a42CL3R,beta_engine,1011756240
2462,230546,14929,526642CL8R0156661577860220,a42CL2R,beta_engine,979214940
2463,230067,15490,3230442CL6R0156661577860220,a42CL4R,beta_engine,1038486960
2464,169831,6984,3611042CL8R0156661577860220,a42CL3R,beta_engine,1005167700
2465,175842,20059,880442CL5R0156661577860220,a42CL4R,beta_engine,988812480
2466,25405,30742,4974142CL9R0156661577860220,a42CL2R,beta_engine,1004095740
2467,595353,28697,5747542CL2R0156661577860220,a42CL7R,beta_engine,1034447340
2468,26311,34629,4005042CL3R0156661577860220,a42CL8R,beta_engine,1016030880
2469,189230,5790,868842CL7R0156661577860220,a42CL1R,beta_engine,1019536440
2470,142652,16366,1422242CL4R0156661577860220,a42CL6R,beta_engine,1035136500
2471,227723,40029,5125642CL3R0156661577860220,a42CL5R,beta_engine,1006926480
2472,180153,11360,329742CL4R0156661577860220,a42CL3R,beta_engine,946688400
2473,58165,5541,1078142CL9R0156661577860220,a42CL4R,beta_engine,999719100
2474,44440,1567,2665042CL8R0156661577860220,a42CL2R,beta_engine,1003784400
2475,228990,4477,77042CL9R0156661577860220,a42CL3R,beta_engine,981195060
2476,186467,18579,2413742CL8R0156661577860220,a42CL4R,beta_engine,1013181480
2477,179237,16922,3038542CL4R0156661577860220,a42CL4R,beta_engine,1012955580
2478,210021,29612,3620842CL4R0156661577860220,a42CL9R,beta_engine,998352240
2479,21344,19119,644942CL1R0156661577860220,a42CL7R,beta_engine,978904320
2480,184286,12292,375642CL3R0156661577860220,a42CL4R,beta_engine,976558440
2481,134882,5560,6455042CL3R0156661577860220,a42CL6R,beta_engine,992074020
2482,339482,46440,6459142CL9R0156661577860220,a42CL7R,beta_engine,982825800
2483,273377,8791,4885742CL7R0156661577860220,a42CL4R,beta_engine,1020477840
2484,63013,18740,824942CL2R0156661577860220,a42CL3R,beta_engine,1015827480
2485,24067,15688,997842CL1R0156661577860220,a42CL7R,beta_engine,1011641760
2486,55921,30174,5393442CL2R0156661577860220,a42CL9R,beta_engine,1031146200
2487,566150,39960,4288442CL9R0156661577860220,a42CL4R,beta_engine,976884720
2488,68195,5064,5742342CL3R0156661577860220,a42CL8R,beta_engine,1027979340
2489,235832,22505,2568442CL7R0156661577860220,a42CL8R,beta_engine,990240180
2490,161404,18862,1305842CL8R0156661577860220,a42CL2R,beta_engine,997603140
2491,208452,3491,4421642CL4R0156661577860220,a42CL1R,beta_engine,1000921200
2492,150606,6001,4920542CL1R0156661577860220,a42CL3R,beta_engine,1017360540
2493,287772,13538,4735642CL7R0156661577860220,a42CL1R,beta_engine,1013792700
2494,296812,16169,975142CL4R0156661577860220,a42CL5R,beta_engine,1027075260
2495,313090,7753,6255042CL8R0156661577860220,a42CL5R,beta_engine,1006408080
2496,197302,16118,1099542CL6R0156661577860220,a42CL5R,beta_engine,1022500080
2497,660674,15219,2640342CL9R0156661577860220,a42CL8R,beta_engine,1029092880
2498,162268,12002,808842CL4R0156661577860220,a42CL9R,beta_engine,1011475740
2499,169806,8282,3401242CL9R0156661577860220,a42CL5R,beta_engine,1015009380
2500,244726,12793,1933742CL1R0156661577860220,a42CL7R,beta_engine,998857800
2501,54345,14339,3738542CL4R0156661577860220,a42CL5R,beta_engine,1022437140
2502,133769,23764,3648842CL3R0156661577860220,a42CL8R,beta_engine,997183560
2503,78127,26155,2792642CL5R0156661577860220,a42CL8R,beta_engine,1000571340
2504,98444,13897,1157542CL9R0156661577860220,a42CL2R,beta_engine,1006744800
2505,101628,24530,6419942CL8R0156661577860220,a42CL3R,beta_engine,981984180
2506,165292,12832,4096342CL9R0156661577860220,a42CL9R,beta_engine,1033099440
2507,110381,23386,212142CL9R0156661577860220,a42CL9R,beta_engine,1030233240
2508,124959,13999,5371042CL3R0156661577860220,a42CL4R,beta_engine,974619780
2509,187631,4550,1862442CL2R0156661577860220,a42CL5R,beta_engine,999485580
2510,320429,36365,579442CL2R0156661577860220,a42CL5R,beta_engine,1023282180
2511,208255,1493,1532142CL5R0156661577860220,a42CL1R,beta_engine,980476980
2512,29769,14796,576842CL3R0156661577860220,a42CL1R,beta_engine,1004257020
2513,283966,2240,2346042CL7R0156661577860220,a42CL8R,beta_engine,1045220280
2514,131312,9954,1698442CL4R0156661577860220,a42CL9R,beta_engine,1041285900
2515,70463,9922,4259842CL2R0156661577860220,a42CL1R,beta_engine,1010698320
2516,273516,28033,3689442CL8R0156661577860220,a42CL8R,beta_engine,987925620
2517,118306,21224,6477242CL5R0156661577860220,a42CL9R,beta_engine,994453980
2518,205508,10045,474942CL2R0156661577860220,a42CL2R,beta_engine,1011527580
2519,25573,11146,2976942CL3R0156661577860220,a42CL5R,beta_engine,983385660
2520,124559,14734,2525842CL6R0156661577860220,a42CL3R,beta_engine,1001782560
2521,156529,15241,4684942CL8R0156661577860220,a42CL1R,beta_engine,999682980
2522,227035,5890,4466442CL7R0156661577860220,a42CL6R,beta_engine,988261980
2523,43030,7814,343442CL5R0156661577860220,a42CL8R,beta_engine,1030262340
2524,145463,24317,5459742CL5R0156661577860220,a42CL8R,beta_engine,1015481400
2525,125671,12052,2733542CL2R0156661577860220,a42CL6R,beta_engine,995925240
2526,210347,20661,3194042CL9R0156661577860220,a42CL6R,beta_engine,1018129680
2527,164374,15871,6461142CL5R0156661577860220,a42CL6R,beta_engine,997027260
2528,143313,10929,5693942CL2R0156661577860220,a42CL8R,beta_engine,999337320
2529,47360,10342,5363642CL8R0156661577860220,a42CL5R,beta_engine,1015144560
2530,232757,14766,3845142CL2R0156661577860220,a42CL3R,beta_engine,1034916660
2531,26485,16598,4906842CL2R0156661577860220,a42CL9R,beta_engine,1045796340
2532,101271,24675,1659842CL1R0156661577860220,a42CL4R,beta_engine,1016230440
2533,204898,9398,4390642CL7R0156661577860220,a42CL5R,beta_engine,974949540
2534,27104,6691,1671742CL2R0156661577860220,a42CL7R,beta_engine,992594400
2535,108531,9763,6213242CL2R0156661577860220,a42CL1R,beta_engine,1027871400
2536,88385,14978,4851242CL2R0156661577860220,a42CL4R,beta_engine,1037588280
2537,54192,20106,3033942CL9R0156661577860220,a42CL5R,beta_engine,995034120
2538,293229,8759,203442CL9R0156661577860220,a42CL6R,beta_engine,1020671760
2539,275692,20844,6526942CL2R0156661577860220,a42CL9R,beta_engine,1003705140
2540,118930,21855,3926142CL4R0156661577860220,a42CL3R,beta_engine,1024404540
2541,78274,3703,6198742CL2R0156661577860220,a42CL1R,beta_engine,1014333000
2542,182029,44351,2277242CL9R0156661577860220,a42CL5R,beta_engine,974704500
2543,234258,11127,190842CL9R0156661577860220,a42CL8R,beta_engine,1002005940
2544,142675,12515,231442CL8R0156661577860220,a42CL3R,beta_engine,1010497620
2545,172525,44166,5439542CL1R0156661577860220,a42CL1R,beta_engine,1034115240
2546,248805,4286,3796842CL8R0156661577860220,a42CL4R,beta_engine,1006204260
2547,132823,23966,4805542CL6R0156661577860220,a42CL6R,beta_engine,1016292300
2548,159768,12825,1798742CL8R0156661577860220,a42CL7R,beta_engine,984878220
2549,125155,42542,5521242CL2R0156661577860220,a42CL5R,beta_engine,1006142700
2550,62094,23367,1320742CL2R0156661577860220,a42CL7R,beta_engine,1019003280
2551,253952,2965,4530642CL5R0156661577860220,a42CL7R,beta_engine,972771600
2552,119605,10830,3296942CL9R0156661577860220,a42CL6R,beta_engine,990905160
2553,212985,34201,2630542CL9R0156661577860220,a42CL9R,beta_engine,1013534040
2554,78790,10288,2109642CL8R0156661577860220,a42CL8R,beta_engine,1003664460
2555,26373,4915,5401542CL2R0156661577860220,a42CL6R,beta_engine,994241280
2556,152607,7711,997642CL2R0156661577860220,a42CL4R,beta_engine,1001040720
2557,318859,12216,1994542CL1R0156661577860220,a42CL1R,beta_engine,998265240
2558,67484,8927,5433642CL3R0156661577860220,a42CL8R,beta_engine,1016627280
2559,122973,23623,3692542CL3R0156661577860220,a42CL6R,beta_engine,1014791640
2560,81656,19354,510842CL6R0156661577860220,a42CL8R,beta_engine,1007491800
2561,183568,13926,2731942CL4R0156661577860220,a42CL7R,beta_engine,1013254320
2562,89837,4595,3259342CL6R0156661577860220,a42CL9R,beta_engine,1029331980
2563,77889,9674,2754842CL6R0156661577860220,a42CL8R,beta_engine,989124360
2564,418881,26466,1172742CL9R0156661577860220,a42CL6R,beta_engine,1008360240
2565,124905,6637,4563642CL1R0156661577860220,a42CL7R,beta_engine,1001492400
2566,161283,21318,4914342CL8R0156661577860220,a42CL7R,beta_engine,1009259520
2567,48963,18815,3571942CL9R0156661577860220,a42CL1R,beta_engine,981563340
2568,42642,33669,4589642CL8R0156661577860220,a42CL3R,beta_engine,1007659080
2569,106523,18965,5127442CL4R0156661577860220,a42CL5R,beta_engine,1024577520
2570,22418,6713,239542CL5R0156661577860220,a42CL7R,beta_engine,1019934120
2571,176403,22203,3621542CL2R0156661577860220,a42CL4R,beta_engine,1018195620
2572,246865,1977,868342CL3R0156661577860220,a42CL1R,beta_engine,1012493340
2573,173888,32222,3444342CL3R0156661577860220,a42CL8R,beta_engine,999215160
2574,325524,20594,538642CL9R0156661577860220,a42CL2R,beta_engine,1026665520
2575,12347,11364,1068642CL4R0156661577860220,a42CL6R,beta_engine,989739300
2576,78339,15806,4922442CL4R0156661577860220,a42CL9R,beta_engine,995009700
2577,186127,56739,5315342CL8R0156661577860220,a42CL8R,beta_engine,1008811980
2578,124177,2762,4929642CL7R0156661577860220,a42CL9R,beta_engine,994332600
2579,328256,7306,3527842CL3R0156661577860220,a42CL8R,beta_engine,1006795560
2580,192015,2151,3404942CL2R0156661577860220,a42CL9R,beta_engine,1004285640
2581,27040,7608,580342CL4R0156661577860220,a42CL6R,beta_engine,979987140
2582,106968,24428,2919942CL8R0156661577860220,a42CL4R,beta_engine,1025420040
2583,195563,1012,5819642CL1R0156661577860220,a42CL7R,beta_engine,1008866940
2584,74358,9586,2321842CL7R0156661577860220,a42CL6R,beta_engine,1031337060
2585,131689,11714,1186242CL6R0156661577860220,a42CL4R,beta_engine,1006971660
2586,135267,7441,240042CL7R0156661577860220,a42CL2R,beta_engine,1017114600
2587,206949,9298,1113642CL5R0156661577860220,a42CL5R,beta_engine,1022475780
2588,142921,17388,425142CL7R0156661577860220,a42CL4R,beta_engine,1009774440
2589,53612,20237,2958542CL2R0156661577860220,a42CL9R,beta_engine,1002364560
2590,156478,15222,6071742CL7R0156661577860220,a42CL4R,beta_engine,1011194640
2591,106055,289,3174042CL4R0156661577860220,a42CL3R,beta_engine,999411780
2592,42000,932,6511442CL6R0156661577860220,a42CL1R,beta_engine,1036651380
